DataHora,Site,Termo,Cargo,Empresa,Localizacao,Codigo,Link
2026-09-11 15:10:59,TrabalhaBrasil,,Vaga de Auxiliar de TI,Confidencial / ApInfo,Confidencial,auxiliar-de-ti,https://www.trabalhabrasil.com.br/vagas-de-emprego/auxiliar-de-ti
2026-09-14 10:24:59,TrabalhaBrasil,,Vaga de Auxiliar de TI,Confidencial / TrabalhaBrasil,Confidencial,auxiliar-de-ti,https://www.trabalhabrasil.com.br/vagas-de-emprego/auxiliar-de-ti
2026-09-14 10:34:27,TrabalhaBrasil,,Empresa Confidencial,Vaga de Auxiliar de TI,Rio de Janeiro/RJ,13486453,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-de-janeiro-rj/auxiliar-de-ti/13486453
2026-09-14 10:34:27,TrabalhaBrasil,,Vetor Centro De Estudos,2 Vagas de Estagiário,Manaus/AM,12485229,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-manaus-am/estagiario/12485229
2026-09-14 10:34:27,TrabalhaBrasil,,Easy Tech Automacao,Vaga de Técnico de Ti,Goiânia/GO,11525930,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/11525930
2026-09-14 10:34:27,TrabalhaBrasil,,Ronaldo Estevao Foto E Cine,10 Vagas de Técnico de Ti,São Paulo/SP,11575121,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-sao-paulo-sp/tecnico-de-ti/11575121
2026-09-14 10:34:27,TrabalhaBrasil,,Espomak,Vaga de Técnico de Ti,Rio do Sul/SC,11122557,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-do-sul-sc/tecnico-de-ti/11122557
2026-09-14 10:34:27,TrabalhaBrasil,,Micronativa Informatica,Vaga de Técnico de Ti,Curitiba/PR,10711272,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-curitiba-pr/tecnico-de-ti/10711272
2026-09-14 10:34:27,TrabalhaBrasil,,Datafort Telecomunicações E Serviços Ltda,Vaga de Analista de Infraestrutura,João Pessoa/PB,10167414,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-joao-pessoa-pb/analista-de-infraestrutura/10167414
2026-09-14 10:34:27,TrabalhaBrasil,,Skycompany Infraestrutura Em Ti Ltda,Vaga de Técnico de Ti,Porto Alegre/RS,9660992,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-porto-alegre-rs/tecnico-de-ti/9660992
2026-09-14 10:34:27,TrabalhaBrasil,,Skycompany Infraestrutura Em Ti Ltda,8 Vagas de Técnico de Rede de Telecomunicações,Guarulhos/SP,9600888,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-guarulhos-sp/tecnico-de-rede-de-telecomunicacoes/9600888
2026-09-14 10:34:27,TrabalhaBrasil,,Skycompany,Vaga de Técnico de Ti,Canoas/RS,9282354,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-canoas-rs/tecnico-de-ti/9282354
2026-09-14 10:34:27,TrabalhaBrasil,,Centro Oeste Teleinformática,8 Vagas de Auxiliar de TI,Barcarena/PA,9125842,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-barcarena-pa/auxiliar-de-ti/9125842
2026-09-14 10:34:27,TrabalhaBrasil,,Ev Tecnologia E Automacao,Vaga de Suporte Técnico,Pinhais/PR,8656214,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-pinhais-pr/suporte-tecnico/8656214
2026-09-14 10:34:27,TrabalhaBrasil,,Avanti Telecom,Vaga de Técnico de Tecnologia da Informação,Belém/PA,7792210,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-belem-pa/tecnico-de-tecnologia-da-informacao/7792210
2026-09-14 10:34:27,TrabalhaBrasil,,Wine Tecnologia,6 Vagas de Técnico de Ti,Goiânia/GO,7789781,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/7789781
2026-09-14 10:34:27,TrabalhaBrasil,,Wine Tecnologia,3 Vagas de Técnico de Ti,Itupeva/SP,7460377,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-itupeva-sp/tecnico-de-ti/7460377
2026-09-14 10:34:27,TrabalhaBrasil,,Vaga de Auxiliar de TI,Confidencial / TrabalhaBrasil,Confidencial,auxiliar-de-ti,https://www.trabalhabrasil.com.br/vagas-de-emprego/auxiliar-de-ti
2026-09-14 10:39:19,TrabalhaBrasil,,Empresa Confidencial,Vagas De Emprego,Efetivo/CLT,13486453,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-de-janeiro-rj/auxiliar-de-ti/13486453
2026-09-14 10:39:19,TrabalhaBrasil,,Home-Office,Vagas De Emprego,Estágio,12485229,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-manaus-am/estagiario/12485229
2026-09-14 10:39:19,TrabalhaBrasil,,Easy Tech Automacao,Vagas De Emprego,Efetivo/CLT,11525930,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/11525930
2026-09-14 10:39:19,TrabalhaBrasil,,Ronaldo Estevao Foto E Cine,Vagas De Emprego,Autônomo +2,11575121,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-sao-paulo-sp/tecnico-de-ti/11575121
2026-09-14 10:39:19,TrabalhaBrasil,,Espomak,Vagas De Emprego,Efetivo/CLT,11122557,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-do-sul-sc/tecnico-de-ti/11122557
2026-09-14 10:39:19,TrabalhaBrasil,,Micronativa Informatica,Vagas De Emprego,Efetivo/CLT,10711272,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-curitiba-pr/tecnico-de-ti/10711272
2026-09-14 10:39:19,TrabalhaBrasil,,Datafort Telecomunicações E Serviços Ltda,Vagas De Emprego,Efetivo/CLT,10167414,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-joao-pessoa-pb/analista-de-infraestrutura/10167414
2026-09-14 10:39:19,TrabalhaBrasil,,Skycompany Infraestrutura Em Ti Ltda,Vagas De Emprego,Efetivo/CLT,9660992,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-porto-alegre-rs/tecnico-de-ti/9660992
2026-09-14 10:39:19,TrabalhaBrasil,,Skycompany Infraestrutura Em Ti Ltda,Vagas De Emprego,Efetivo/CLT,9600888,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-guarulhos-sp/tecnico-de-rede-de-telecomunicacoes/9600888
2026-09-14 10:39:19,TrabalhaBrasil,,Skycompany,Vagas De Emprego,Efetivo/CLT,9282354,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-canoas-rs/tecnico-de-ti/9282354
2026-09-14 10:39:19,TrabalhaBrasil,,Centro Oeste Teleinformática,Vagas De Emprego,Efetivo/CLT +1,9125842,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-barcarena-pa/auxiliar-de-ti/9125842
2026-09-14 10:39:19,TrabalhaBrasil,,Ev Tecnologia E Automacao,Vagas De Emprego,Autônomo,8656214,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-pinhais-pr/suporte-tecnico/8656214
2026-09-14 10:39:19,TrabalhaBrasil,,Avanti Telecom,Vagas De Emprego,Efetivo/CLT,7792210,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-belem-pa/tecnico-de-tecnologia-da-informacao/7792210
2026-09-14 10:39:19,TrabalhaBrasil,,Wine Tecnologia,Vagas De Emprego,Freelancer/MEI +1,7789781,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/7789781
2026-09-14 10:39:19,TrabalhaBrasil,,Wine Tecnologia,Vagas De Emprego,Freelancer/MEI,7460377,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-itupeva-sp/tecnico-de-ti/7460377
2026-09-14 10:39:19,TrabalhaBrasil,,Vagas De Emprego,Confidencial / TrabalhaBrasil,Entrar no canal,auxiliar-de-ti,https://www.trabalhabrasil.com.br/vagas-de-emprego/auxiliar-de-ti
2026-09-14 10:41:29,TrabalhaBrasil,,Trabalha Brasil,Vaga de Auxiliar de TI,Não informado,13486453,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-de-janeiro-rj/auxiliar-de-ti/13486453
2026-09-14 10:41:29,TrabalhaBrasil,,Trabalha Brasil,2 Vagas de Estagiário,Não informado,12485229,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-manaus-am/estagiario/12485229
2026-09-14 10:41:29,TrabalhaBrasil,,Trabalha Brasil,Vaga de Técnico de Ti,Não informado,11525930,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/11525930
2026-09-14 10:41:29,TrabalhaBrasil,,Trabalha Brasil,10 Vagas de Técnico de Ti,Não informado,11575121,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-sao-paulo-sp/tecnico-de-ti/11575121
2026-09-14 10:41:29,TrabalhaBrasil,,Trabalha Brasil,Vaga de Técnico de Ti,Não informado,11122557,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-do-sul-sc/tecnico-de-ti/11122557
2026-09-14 10:41:29,TrabalhaBrasil,,Trabalha Brasil,Vaga de Técnico de Ti,Não informado,10711272,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-curitiba-pr/tecnico-de-ti/10711272
2026-09-14 10:41:29,TrabalhaBrasil,,Trabalha Brasil,Vaga de Analista de Infraestrutura,Não informado,10167414,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-joao-pessoa-pb/analista-de-infraestrutura/10167414
2026-09-14 10:41:29,TrabalhaBrasil,,Trabalha Brasil,Vaga de Técnico de Ti,Não informado,9660992,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-porto-alegre-rs/tecnico-de-ti/9660992
2026-09-14 10:41:29,TrabalhaBrasil,,Trabalha Brasil,8 Vagas de Técnico de Rede de Telecomunicações,Não informado,9600888,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-guarulhos-sp/tecnico-de-rede-de-telecomunicacoes/9600888
2026-09-14 10:41:29,TrabalhaBrasil,,Trabalha Brasil,Vaga de Técnico de Ti,Não informado,9282354,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-canoas-rs/tecnico-de-ti/9282354
2026-09-14 10:41:29,TrabalhaBrasil,,Trabalha Brasil,8 Vagas de Auxiliar de TI,Não informado,9125842,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-barcarena-pa/auxiliar-de-ti/9125842
2026-09-14 10:41:29,TrabalhaBrasil,,Trabalha Brasil,Vaga de Suporte Técnico,Não informado,8656214,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-pinhais-pr/suporte-tecnico/8656214
2026-09-14 10:41:29,TrabalhaBrasil,,Trabalha Brasil,Vaga de Técnico de Tecnologia da Informação,Não informado,7792210,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-belem-pa/tecnico-de-tecnologia-da-informacao/7792210
2026-09-14 10:41:29,TrabalhaBrasil,,Trabalha Brasil,6 Vagas de Técnico de Ti,Não informado,7789781,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/7789781
2026-09-14 10:41:29,TrabalhaBrasil,,Trabalha Brasil,3 Vagas de Técnico de Ti,Não informado,7460377,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-itupeva-sp/tecnico-de-ti/7460377
2026-09-14 10:41:29,TrabalhaBrasil,,Trabalha Brasil,Vaga de Auxiliar de TI,Não informado,auxiliar-de-ti,https://www.trabalhabrasil.com.br/vagas-de-emprego/auxiliar-de-ti
2026-09-14 10:47:15,TrabalhaBrasil,,Rio de Janeiro/RJ,Vaga de Auxiliar de TI,Rio de Janeiro/RJ,13486453,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-de-janeiro-rj/auxiliar-de-ti/13486453
2026-09-14 10:47:15,TrabalhaBrasil,,Vetor Centro De Estudos,2 Vagas de Estagiário,Manaus/AM,12485229,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-manaus-am/estagiario/12485229
2026-09-14 10:47:15,TrabalhaBrasil,,Easy Tech Automacao,Vaga de Técnico de Ti,Goiânia/GO,11525930,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/11525930
2026-09-14 10:47:15,TrabalhaBrasil,,Ronaldo Estevao Foto E Cine,10 Vagas de Técnico de Ti,São Paulo/SP,11575121,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-sao-paulo-sp/tecnico-de-ti/11575121
2026-09-14 10:47:15,TrabalhaBrasil,,Espomak,Vaga de Técnico de Ti,Rio do Sul/SC,11122557,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-do-sul-sc/tecnico-de-ti/11122557
2026-09-14 10:47:15,TrabalhaBrasil,,Micronativa Informatica,Vaga de Técnico de Ti,Curitiba/PR,10711272,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-curitiba-pr/tecnico-de-ti/10711272
2026-09-14 10:47:15,TrabalhaBrasil,,Datafort Telecomunicações E Serviços Ltda,Vaga de Analista de Infraestrutura,João Pessoa/PB,10167414,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-joao-pessoa-pb/analista-de-infraestrutura/10167414
2026-09-14 10:47:15,TrabalhaBrasil,,Skycompany Infraestrutura Em Ti Ltda,Vaga de Técnico de Ti,Porto Alegre/RS,9660992,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-porto-alegre-rs/tecnico-de-ti/9660992
2026-09-14 10:47:15,TrabalhaBrasil,,Skycompany Infraestrutura Em Ti Ltda,8 Vagas de Técnico de Rede de Telecomunicações,Guarulhos/SP,9600888,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-guarulhos-sp/tecnico-de-rede-de-telecomunicacoes/9600888
2026-09-14 10:47:15,TrabalhaBrasil,,Skycompany,Vaga de Técnico de Ti,Canoas/RS,9282354,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-canoas-rs/tecnico-de-ti/9282354
2026-09-14 10:47:15,TrabalhaBrasil,,Centro Oeste Teleinformática,8 Vagas de Auxiliar de TI,Barcarena/PA,9125842,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-barcarena-pa/auxiliar-de-ti/9125842
2026-09-14 10:47:15,TrabalhaBrasil,,Ev Tecnologia E Automacao,Vaga de Suporte Técnico,Pinhais/PR,8656214,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-pinhais-pr/suporte-tecnico/8656214
2026-09-14 10:47:15,TrabalhaBrasil,,Avanti Telecom,Vaga de Técnico de Tecnologia da Informação,Belém/PA,7792210,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-belem-pa/tecnico-de-tecnologia-da-informacao/7792210
2026-09-14 10:47:15,TrabalhaBrasil,,Wine Tecnologia,6 Vagas de Técnico de Ti,Goiânia/GO,7789781,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/7789781
2026-09-14 10:47:15,TrabalhaBrasil,,Wine Tecnologia,3 Vagas de Técnico de Ti,Itupeva/SP,7460377,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-itupeva-sp/tecnico-de-ti/7460377
2026-09-14 10:50:08,TrabalhaBrasil,,Vaga de Auxiliar de TI,Confidencial / TrabalhaBrasil,Rio de Janeiro/RJ,13486453,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-de-janeiro-rj/auxiliar-de-ti/13486453
2026-09-14 10:50:08,TrabalhaBrasil,,Vetor Centro De Estudos,2 Vagas de Estagiário,Manaus/AM,12485229,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-manaus-am/estagiario/12485229
2026-09-14 10:50:08,TrabalhaBrasil,,Easy Tech Automacao,Vaga de Técnico de Ti,Goiânia/GO,11525930,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/11525930
2026-09-14 10:50:08,TrabalhaBrasil,,Ronaldo Estevao Foto E Cine,10 Vagas de Técnico de Ti,São Paulo/SP,11575121,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-sao-paulo-sp/tecnico-de-ti/11575121
2026-09-14 10:50:08,TrabalhaBrasil,,Espomak,Vaga de Técnico de Ti,Rio do Sul/SC,11122557,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-do-sul-sc/tecnico-de-ti/11122557
2026-09-14 10:50:08,TrabalhaBrasil,,Micronativa Informatica,Vaga de Técnico de Ti,Curitiba/PR,10711272,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-curitiba-pr/tecnico-de-ti/10711272
2026-09-14 10:50:08,TrabalhaBrasil,,Datafort Telecomunicações E Serviços Ltda,Vaga de Analista de Infraestrutura,João Pessoa/PB,10167414,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-joao-pessoa-pb/analista-de-infraestrutura/10167414
2026-09-14 10:50:08,TrabalhaBrasil,,Skycompany Infraestrutura Em Ti Ltda,Vaga de Técnico de Ti,Porto Alegre/RS,9660992,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-porto-alegre-rs/tecnico-de-ti/9660992
2026-09-14 10:50:08,TrabalhaBrasil,,Skycompany Infraestrutura Em Ti Ltda,8 Vagas de Técnico de Rede de Telecomunicações,Guarulhos/SP,9600888,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-guarulhos-sp/tecnico-de-rede-de-telecomunicacoes/9600888
2026-09-14 10:50:08,TrabalhaBrasil,,Skycompany,Vaga de Técnico de Ti,Canoas/RS,9282354,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-canoas-rs/tecnico-de-ti/9282354
2026-09-14 10:50:08,TrabalhaBrasil,,Centro Oeste Teleinformática,8 Vagas de Auxiliar de TI,Barcarena/PA,9125842,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-barcarena-pa/auxiliar-de-ti/9125842
2026-09-14 10:50:08,TrabalhaBrasil,,Ev Tecnologia E Automacao,Vaga de Suporte Técnico,Pinhais/PR,8656214,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-pinhais-pr/suporte-tecnico/8656214
2026-09-14 10:50:08,TrabalhaBrasil,,Avanti Telecom,Vaga de Técnico de Tecnologia da Informação,Belém/PA,7792210,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-belem-pa/tecnico-de-tecnologia-da-informacao/7792210
2026-09-14 10:50:08,TrabalhaBrasil,,Wine Tecnologia,6 Vagas de Técnico de Ti,Goiânia/GO,7789781,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/7789781
2026-09-14 10:50:08,TrabalhaBrasil,,Wine Tecnologia,3 Vagas de Técnico de Ti,Itupeva/SP,7460377,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-itupeva-sp/tecnico-de-ti/7460377
2026-09-16 11:06:04,TrabalhaBrasil,,Empresa Confidencial,Analista de Suporte,Brasil,analista-de-suporte,https://www.trabalhabrasil.com.br/vagas-de-emprego/analista-de-suporte
2026-09-16 11:06:04,TrabalhaBrasil,,Empresa Confidencial,Assistente de Ti,Brasil,assistente-de-ti,https://www.trabalhabrasil.com.br/vagas-de-emprego/assistente-de-ti
2026-09-16 11:06:04,TrabalhaBrasil,,Empresa Confidencial,Técnico de Suporte,Brasil,tecnico-de-suporte,https://www.trabalhabrasil.com.br/vagas-de-emprego/tecnico-de-suporte
2026-09-16 11:06:04,TrabalhaBrasil,,Empresa Confidencial,Estagiário,Brasil,estagiario,https://www.trabalhabrasil.com.br/vagas-de-emprego/estagiario
2026-09-16 11:06:04,TrabalhaBrasil,,Empresa Confidencial,Técnico de Ti,Brasil,tecnico-de-ti,https://www.trabalhabrasil.com.br/vagas-de-emprego/tecnico-de-ti
2026-09-16 11:06:04,TrabalhaBrasil,,Empresa Confidencial,Auxiliar de TI,Brasil,auxiliar-de-ti,https://www.trabalhabrasil.com.br/vagas-de-emprego/auxiliar-de-ti
2026-09-16 11:06:04,TrabalhaBrasil,,Empresa Confidencial,Suporte Técnico,Brasil,suporte-tecnico,https://www.trabalhabrasil.com.br/vagas-de-emprego/suporte-tecnico
2026-09-16 11:06:04,TrabalhaBrasil,,Empresa Confidencial,Analista de Infraestrutura,Brasil,analista-de-infraestrutura,https://www.trabalhabrasil.com.br/vagas-de-emprego/analista-de-infraestrutura
2026-09-16 11:06:04,TrabalhaBrasil,,Empresa Confidencial,Analista de Sistemas,Brasil,analista-de-sistemas,https://www.trabalhabrasil.com.br/vagas-de-emprego/analista-de-sistemas
2026-09-16 11:06:04,TrabalhaBrasil,,Empresa Confidencial,Técnico de Informática,Brasil,tecnico-de-informatica,https://www.trabalhabrasil.com.br/vagas-de-emprego/tecnico-de-informatica
2026-09-16 11:06:04,TrabalhaBrasil,,Empresa Confidencial,Acessar minha conta,Brasil,login,https://www.trabalhabrasil.com.br/login
2026-09-16 11:06:04,TrabalhaBrasil,,Empresa Confidencial,Cadastrar meu currículo,Brasil,cadastro-inicial,https://www.trabalhabrasil.com.br/cadastro-inicial
2026-09-16 14:03:22,TrabalhaBrasil,,Empresa Confidencial,Analista de Suporte,Brasil,analista-de-suporte,https://www.trabalhabrasil.com.br/vagas-de-emprego/analista-de-suporte
2026-09-16 14:03:22,TrabalhaBrasil,,Empresa Confidencial,Assistente de Ti,Brasil,assistente-de-ti,https://www.trabalhabrasil.com.br/vagas-de-emprego/assistente-de-ti
2026-09-16 14:03:22,TrabalhaBrasil,,Empresa Confidencial,Técnico de Suporte,Brasil,tecnico-de-suporte,https://www.trabalhabrasil.com.br/vagas-de-emprego/tecnico-de-suporte
2026-09-16 14:03:22,TrabalhaBrasil,,Empresa Confidencial,Estagiário,Brasil,estagiario,https://www.trabalhabrasil.com.br/vagas-de-emprego/estagiario
2026-09-16 14:03:22,TrabalhaBrasil,,Empresa Confidencial,Técnico de Ti,Brasil,tecnico-de-ti,https://www.trabalhabrasil.com.br/vagas-de-emprego/tecnico-de-ti
2026-09-16 14:03:22,TrabalhaBrasil,,Empresa Confidencial,Auxiliar de TI,Brasil,auxiliar-de-ti,https://www.trabalhabrasil.com.br/vagas-de-emprego/auxiliar-de-ti
2026-09-16 14:03:22,TrabalhaBrasil,,Empresa Confidencial,Suporte Técnico,Brasil,suporte-tecnico,https://www.trabalhabrasil.com.br/vagas-de-emprego/suporte-tecnico
2026-09-16 14:03:22,TrabalhaBrasil,,Empresa Confidencial,Analista de Infraestrutura,Brasil,analista-de-infraestrutura,https://www.trabalhabrasil.com.br/vagas-de-emprego/analista-de-infraestrutura
2026-09-16 14:03:22,TrabalhaBrasil,,Empresa Confidencial,Analista de Sistemas,Brasil,analista-de-sistemas,https://www.trabalhabrasil.com.br/vagas-de-emprego/analista-de-sistemas
2026-09-16 14:03:22,TrabalhaBrasil,,Empresa Confidencial,Técnico de Informática,Brasil,tecnico-de-informatica,https://www.trabalhabrasil.com.br/vagas-de-emprego/tecnico-de-informatica
2026-09-16 14:03:22,TrabalhaBrasil,,Empresa Confidencial,Acessar minha conta,Brasil,login,https://www.trabalhabrasil.com.br/login
2026-09-16 14:03:22,TrabalhaBrasil,,Empresa Confidencial,Cadastrar meu currículo,Brasil,cadastro-inicial,https://www.trabalhabrasil.com.br/cadastro-inicial
2026-09-16 14:23:00,ApInfo,Python,Confidencial,Desenvolvedor Python Fullstack - Mooca,Não informado,00000,https://www.apinfo.com/apinfo/inc/list4.cfm
2026-09-16 14:23:00,ApInfo,Python,Confidencial,Dev Python c/ GenAi - Hibrido-SP,Não informado,00000,https://www.apinfo.com/apinfo/inc/list4.cfm
2026-09-16 14:23:00,ApInfo,Python,Confidencial,Desenvolvedor(a) Python/N8N // Híbrido Lapa (SP),Não informado,00000,https://www.apinfo.com/apinfo/inc/list4.cfm
2026-09-16 14:23:00,ApInfo,Python,Confidencial,Pessoa Engenheira de Python Sênior,Não informado,00000,https://www.apinfo.com/apinfo/inc/list4.cfm
2026-09-16 14:23:00,ApInfo,Python,Confidencial,Nova Pesquisa		Pular para a página :,Não informado,00000,"https://www.apinfo.com/list4.cfm?wparam=YqYYxqhhtwvtlvYkZwZqKYY,1,0,1,0,2,0,1,2"
2026-09-16 14:23:00,ApInfo,Java,Confidencial,Desenvolvedor Java com Inglês fluente,Não informado,00000,https://www.apinfo.com/apinfo/inc/list4.cfm
2026-09-16 14:23:00,ApInfo,Java,Confidencial,Desenvolvedor Java Pleno / Backend Engineer,Não informado,00000,https://www.apinfo.com/apinfo/inc/list4.cfm
2026-09-16 14:23:00,ApInfo,Java,Confidencial,QA Automação Sênior (Java/Selenium),Não informado,00000,https://www.apinfo.com/apinfo/inc/list4.cfm
2026-09-16 14:23:00,ApInfo,React,Confidencial,Desenvolvedor Mobile – React Native / Xamarin,Não informado,00000,https://www.apinfo.com/apinfo/inc/list4.cfm
2026-09-16 14:23:00,ApInfo,React,Confidencial,Desenvolvedor Full Stack Sênior C#.NET Node React,Não informado,00000,https://www.apinfo.com/apinfo/inc/list4.cfm
2026-09-16 14:23:00,ApInfo,React,Confidencial,Desenvolvedor Fullstack (Node e React) Sr.,Não informado,00000,https://www.apinfo.com/apinfo/inc/list4.cfm
2026-09-16 14:23:00,ApInfo,React,Confidencial,Desenvolvedor(a) Júnior — Full Stack React + Node,Não informado,00000,https://www.apinfo.com/apinfo/inc/list4.cfm
2026-09-16 14:23:00,ApInfo,React,Confidencial,Desenvolvedor Fullstack .Net e React,Não informado,00000,https://www.apinfo.com/apinfo/inc/list4.cfm
2026-09-16 14:23:00,ApInfo,React,Confidencial,Desenvolvedor(a) Fullstack Java/React Sênior,Não informado,00000,https://www.apinfo.com/apinfo/inc/list4.cfm
2026-09-16 14:23:00,ApInfo,Full Stack,Confidencial,Desenvolvedor Full Stack - Campinas,Não informado,00000,https://www.apinfo.com/apinfo/inc/list4.cfm
2026-09-16 14:23:00,ApInfo,Full Stack,Confidencial,Desenvolvedor Fullstack .NET e UMBRACO Sênior,Não informado,00000,https://www.apinfo.com/apinfo/inc/list4.cfm
2026-09-16 14:23:00,ApInfo,Full Stack,Confidencial,ANALISTA DESENVOLVEDOR FULLSTACK .NET,Não informado,00000,https://www.apinfo.com/apinfo/inc/list4.cfm
2026-09-16 14:23:00,ApInfo,Suporte,Confidencial,Técnico de Suporte de Campo Júnior,Não informado,00000,https://www.apinfo.com/apinfo/inc/list4.cfm
2026-09-16 14:23:00,ApInfo,Suporte,Confidencial,ANALISTA DE SUPORTE VMWare Horizon,Não informado,00000,https://www.apinfo.com/apinfo/inc/list4.cfm
2026-09-16 14:23:00,ApInfo,Suporte,Confidencial,Analista de Suporte a Aplicações Jr 12x36 Noturno,Não informado,00000,https://www.apinfo.com/apinfo/inc/list4.cfm
2026-09-16 14:23:20,Programathor,,Ubuntu Future Labs,Desenvolvedor(a) Mobile Flutter - Sênior,Remoto,prog_33724-desenvolvedor-a-mobile-flutter-senior,https://programathor.com.br/jobs/33724-desenvolvedor-a-mobile-flutter-senior
2026-09-16 14:23:20,Programathor,,LOLDESIGN Soluções Digitais LTDA,Desenvolvedor Back-End Senior (AI Engineer),Remoto,prog_33685-desenvolvedor-back-end-senior-ai-engineer,https://programathor.com.br/jobs/33685-desenvolvedor-back-end-senior-ai-engineer
2026-09-16 14:23:20,Programathor,,RDC VIAGENS,Engenheiro de Automação IA Sênior,São Caetano do Sul/SP  (Híbrido),prog_33756-engenheiro-de-automacao-ia-senior,https://programathor.com.br/jobs/33756-engenheiro-de-automacao-ia-senior
2026-09-16 14:23:20,Programathor,,PureCode IT,Desenvolvedor(a) Full Stack Pleno,Florianópolis  (Híbrido),prog_33774-desenvolvedor-a-full-stack-pleno,https://programathor.com.br/jobs/33774-desenvolvedor-a-full-stack-pleno
